"Name","Gender"
"رقيق","Male"
"رقيقة","Female"
"رقيم","Male"
"ركان","Male"
"ركن","Male"
"ركين","Male"
"رُلى","Female"
"رماح","Male"
"رمانة","Female"
"رمثة","Female"
"رمحي","Male"
"رمزة","Female"
"رمزي","Male"
"رمزية","Female"
"رمضاء","Female"
"رمضان","Male"
"رميح","Male"
"رميز","Male"
"رنا","Female"
"رندة","Female"
"رنيم","Female"
"رهاب","Female"
"رهان","Female"
"رهوة","Female"
"رهيب","Male"
"رهيد","Male"
"رهيف","Male"
"رهيفة","Female"
"رُهيفة","Female"
"رهيم","Male"
"رواء","Female"
"روان","Female"
"رواية","Female"
"روح","Male"
"روحان","Male"
"روضة","Female"
"روعة","Female"
"رونق","Male"
"رِوى","Female"
"روية","Female"
"رويدا","Female"
"ريا","Female"
"رياح","Male"
"ريادة","Female"
"رياض","Male"
"ريان","Male"
"ريانة","Female"
"رية","Female"
"ريحان","Female"
"ريحانة","Female"
"رَيدة","Female"
"ريس","Male"
"ريعة","Female"
"ريم","Female"
"ريما","Female"
"رَينة","Female"
"زئبق","Female"
"زاجر","Male"
"زاجل","Male"
"زاخر","Male"
"زافر","Male"
"زاكي","Male"
"زاهد","Male"
"زاهدة","Female"
"زاهر","Male"
"زاهرة","Female"
"زاهل","Male"
"زاهلة","Female"
"زاهي","Male"
"زاهية","Female"
"زايد","Male"
"زَبّاء","Female"
"زبرجد","Female"
"زبيدة","Female"
"زبير","Male"
"زجاج","Male"
"زجار","Male"
"زخر","Male"
"زخران","Male"
"زخرف","Male"
"زخري","Male"
"زرافة","Female"
"زعزع","Male"
"زعلول","Male"
"زعيم","Male"
"زعيمة","Female"
"زغاريد","Female"
"زفاف","Male"
"زفان","Male"
"زفر","Male"
"زكاء","Female"
"زكائي","Male"
"زكريا","Male"
"زكنون","Male"
"زكوان","Male"
"زكية","Female"
"زكين","Male"
"زلخا","Female"
"زُلفى","Female"
"زلما","Female"
"زلوف","Female"
"زليخة","Female"
"زمرد","Female"
"زمردة","Female"
"زمزم","Female"
"زناد","Male"
"زنام","Male"
"زنبقة","Female"
"زند","Male"
"زنكي","Male"
"زنوبيا","Female"
"زنيم","Male"
"زَها","Female"
"زُها","Female"
"زَهادة","Female"
"زهد","Male"
"زهدانة","Female"
"زهدي","Male"
"زهدية","Female"
"زهر","Female"
"زهراء","Female"
"زهران","Male"
"زهرى","Female"
"زهري","Male"
"زهوان","Male"
"زهور","Female"
"زهي","Male"
"زهية","Female"
"زهيد","Male"
"زهيدة","Female"
"زهير","Male"
"زُهيرة","Female"
"زوار","Male"
"زوبعة","Male"
"زياد","Male"
"زيان","Female"
"زيد","Male"
"زيدان","Male"
"زيدوان","Male"
"زيدي","Male"
"زيزفونة","Female"
"زين","Male"
"زينات","Female"
"زينالعابدين","Male"
"زينب","Female"
"زينة","Female"
"سائب","Male"
"سائد","Male"
"سائر","Male"
"سابغ","Male"
"سابغة","Female"
"سابق","Male"
"سابقة","Female"
"ساتر","Male"
"ساترة","Female"
"ساجدة","Female"
"ساجع","Male"
"ساجي","Male"
"ساجية","Female"
"ساحرة","Female"
"ساحق","Male"
"ساحقة","Female"
"سادح","Male"
"سادن","Male"
"سارة","Female"
"سارح","Male"
"ساري","Male"
"سارية","Male"
"ساطع","Male"
"ساطعة","Female"
"ساعدة","Female"
"ساعفة","Female"
"سافرة","Female"
"ساقي","Male"
"ساقية","Female"
"سالفة","Female"
"سالم","Male"
"سالمة","Female"
"سالية","Female"
"سام","Male"
"سامحة","Female"
"سامد","Male"
"سامر","Male"
"سامرة","Female"
"سامع","Male"
"سامعة","Female"
"سامل","Male"
"سامي","Male"
"سامية","Female"
"سانحة","Female"
"ساهر","Male"
"ساهي","Male"
"سباء","Male"
"سباق","Male"
"سبع","Male"
"سبى","Female"
"سبيع","Male"
"سجايا","Female"
"سجوا","Female"
"سجي","Male"
"سجية","Female"
"سجيح","Male"
"سجيع","Male"
"سجيل","Male"
"سحاب","Female"
"سحابة","Female"
"سَحَر","Female"
"سحمان","Male"
"سحيرة","Female"
"سحيم","Male"
"سخاء","Female"
"سخائي","Male"
"سخي","Male"
"سخية","Female"
"سَدّاد","Male"
"سِدَاد","Male"
"سَدى","Female"
"سديد","Male"
"سدير","Male"
"سديف","Male"
"سديل","Male"
"سديم","Male"
"سراج","Male"
"سرحان","Male"
"سرمد","Male"
"سروة","Female"
"سرور","Male"
"سُرَّي","Male"
"سرياح","Male"
"سِريَّة","Female"
"سريرة","Female"
"سريع","Male"
"سريعة","Female"
"سَطَّام","Male"
"سِطَّام","Male"
"سطوة","Male"
"سطيح","Male"
"سعاد","Female"
"سعادات","Female"
"سعد","Male"
"سعدالله","Male"
"سعدو","Male"
"سعدون","Male"
"سعدي","Male"
"سعفة","Male"
"سَعفة","Female"
"سعود","Male"
"سعيد","Male"
"سعيدة","Female"
"سفارج","Female"
"سفدان","Unknown"
"سفيان","Male"
"سفيد","Male"
"سفيع","Male"
"سفينة","Male"
"سكر","Female"
"سُكر","Female"
"سُكَّرة","Female"
"سكرية","Unknown"
"سُكّرية","Female"
"سكينة","Female"
"سلاف","Male"
"سُلافة","Female"
"سلافى","Female"
"سلام","Male"
"سلامة","Female"
"سلّامة","Female"
"سلامي","Male"
"سلطان","Male"
"سلطانة","Female"
"سلفة","Male"
"سُلفة","Female"
"سلم","Male"
"سلمان","Male"
"سلمة","Male"
"سلمى","Female"
"سلوانة","Female"
"سَلوة","Female"
"سلوى","Female"
"سليك","Male"
"سليمان","Male"
"سليمة","Female"
"سُليمى","Female"
"سما","Female"
"سماح","Female"
"سماهر","Female"
"سمحة","Female"
"سَمَر","Female"
"سمعان","Male"
"سموح","Male"
"سُميا","Female"
"سُميّة","Female"
"سميحة","Female"
"سمير","Male"
"سميرة","Female"
"سميعة","Female"
"سنا","Female"
"سناء","Female"
"سنبل","Male"
"سند","Male"
"سنى","Female"
"سني","Male"
"سُهاد","Female"
"سهران","Male"
"سهل","Male"
"سهلان","Male"
"سهى","Female"
"سُهَير","Female"
"سُهيرة","Female"
"سهيل","Male"
"سُهيلة","Female"
"سوار","Male"
"سوسان","Male"
"سُوسان","Female"
"سَوسن","Female"
"سويد","Male"
"سيار","Male"
"سيد","Male"
"سيران","Male"
"سيسبان","Female"
"سيسبانة","Female"
"سيف","Male"
"سيفانة","Female"
"سيماء","Female"
"شادن","Unknown"
"شادي","Male"
"شادية","Female"
"شاذية","Female"
"شارح","Male"
"شارحة","Female"
"شارد","Male"
"شارفة","Female"
"شاطر","Male"
"شافع","Male"
"شافعي","Male"
"شافي","Male"
"شافية","Female"
"شاكر","Male"
"شاكرة","Female"
"شامخ","Male"
"شامخة","Female"
"شامل","Male"
"شاملة","Female"
"شاهب","Male"
"شاهد","Male"
"شاهدة","Female"
"شاهر","Male"
"شاهرة","Female"
"شاهق","Male"
"شاهقة","Female"
"شاهي","Male"
"شاهين","Male"
"شاور","Male"
"شبا","Female"
"شبابة","Male"
"شبام","Male"
"شبعان","Male"
"شبك","Female"
"شبل","Male"
"شبلي","Male"
"شبيب","Male"
"شتيوي","Male"
"شجاع","Male"
"شجية","Female"
"شجيع","Male"
"شدا","Female"
"شداد","Male"
"شديد","Male"
"شذا","Female"
"شراع","Male"
"شِراع","Female"
"شرحبيل","Male"
"شرف","Male"
"شَرف","Female"
"شُرف","Female"
"شريح","Male"
"شريد","Male"
"شريعة","Female"
"شريف","Male"
"شريفة","Female"
"شعار","Male"
"شعاع","Female"
"شعبان","Male"
"شعبة","Male"
"شعل","Male"
"شعلة","Unknown"
"شعيب","Male"
"شغلى","Female"
"شِفا","Female"
"شفعة","Female"
"شفوق","Male"
"شفيع","Male"
"شفيعة","Female"
"شفيق","Male"
"شقران","Male"
"شقيق","Male"
"شكران","Unknown"
"شكرانة","Female"
"شكري","Male"
"شكرية","Female"
"شكور","Male"
"شكيب","Male"
"شكيم","Male"
"شكيمة","Female"
"شلال","Male"
"شلبية","Female"
"شماء","Female"
"شمائل","Female"
"شماخ","Male"
"شماس","Male"
"شمدين","Male"
"شمردل","Female"
"شمروخ","Male"
"شمرول","Male"
"شمس","Female"
"شمسة","Female"
"شمسي","Male"
"شمعة","Female"
"شموخ","Male"
"شمول","Male"
"شمِول","Female"
"شميل","Male"
"شهاب","Male"
"شِهادة","Female"
"شهامة","Unknown"
"شهبا","Female"
"شهد","Male"
"شهدان","Male"
"شهدة","Female"
"شهدي","Male"
"شَهربة","Female"
"شهرور","Male"
"شهل","Male"
"شهلا","Female"
"شهم","Male"
"شهوان","Male"
"شهية","Female"
"شهيد","Male"
"شهيدة","Female"
"شهير","Male"
"شهيرة","Female"
"شهيم","Male"
"شهيمة","Female"
"شوق","Female"
"شوقي","Male"
"شوقية","Female"
"شوكة","Male"
"شيبان","Male"
"شيحان","Male"
"شيحة","Female"
"شيخان","Male"
"شيخه","Female"
"شيماء","Female"
"صائب","Male"
"صائبة","Female"
"صائم","Male"
"صائمة","Female"
"صائن","Male"
"صابحة","Female"
"صابر","Male"
"صابرة","Female"
"صاحب","Male"
"صاحي","Male"
"صادح","Male"
"صادع","Male"
"صادق","Male"
"صادقة","Female"
"صارد","Male"
"صارم","Male"
"صاعد","Male"
"صاعدة","Female"
"صافي","Male"
"صافية","Female"
"صالح","Male"
"صالحة","Female"
"صامد","Male"
"صبا","Female"
"صَبَا","Female"
"صِبا","Female"
"صباح","Male"
"صباحة","Female"
"صباحي","Male"
"صبح","Female"
"صبحا","Female"
"صبحَى","Female"
"صبحية","Female"
"صبري","Male"
"صبرية","Female"
"صبوح","Male"
"صبور","Male"
"صبيح","Male"
"صبيحة","Female"
"صحا","Female"
"صحار","Male"
"صحوة","Female"
"صخر","Male"
"صداح","Male"
"صدام","Male"
"صدقي","Male"
"صدوح","Male"
"صدوق","Male"
"صديق","Male"
"صديقة","Female"
"صراح","Male"
"صراط","Female"
"صريح","Male"
"صعب","Male"
"صعود","Male"
"صفا","Female"
"صفائي","Male"
"صفوان","Male"
"صفوة","Female"
"صفوح","Male"
"صفي","Male"
"صفية","Female"
"صلاح","Male"
"صلحي","Male"
"صميم","Male"
"صنديد","Male"
"صنوان","Male"
"صهبا","Female"
"صهبان","Male"
"صهيب","Male"
"صواب","Male"
"صوابي","Male"
"صوان","Male"
"صولة","Female"
"صوى","Female"
"صويلح","Male"
"صياح","Male"
"صيدح","Male"
"صيران","Female"
"ضاحك","Male"
"ضاحكة","Female"
"ضاحي","Male"
"ضارع","Male"
"ضارعة","Female"
"ضاري","Male"
"ضامر","Male"
"ضامرة","Female"
"ضامن","Male"
"ضامنة","Female"
"ضاهر","Male"
"ضاوي","Male"
"ضاوية","Female"
"ضبير","Male"
"ضحاك","Male"
"ضحوة","Female"
"ضحوك","Female"
"ضُحى","Female"
"ضرار","Male"
"ضرام","Female"
"ضرغام","Male"
"ضميمة","Female"
"ضياء","Male"
"ضياف","Male"
"ضيغم","Male"
"ضيفة","Female"
"طائع","Male"
"طائعة","Female"
"طارق","Male"
"طافية","Female"
"طالب","Male"
"طالبة","Female"
"طالع","Male"
"طامح","Male"
"طامحة","Female"
"طاهر","Male"
"طاهرة","Female"
"طاووس","Male"
"طراد","Male"
"طرفاء","Female"
"طرفة","Male"
"طروب","Female"
"طروق","Male"
"طريف","Male"
"طريفة","Female"
"طفاح","Male"
"طفلة","Female"
"طفيف","Male"
"طفيل","Male"
"طلا","Female"
"طلاب","Male"
"طلال","Male"
"طلاوة","Female"
"طلبة","Male"
"طلحة","Male"
"طلق","Male"
"طلى","Female"
"طليحة","Female"
"طموح","Male"
"طه","Male"
"طهور","Male"
"طهير","Male"
"طواف","Male"
"طيب","Male"
"طيبة","Female"
"طيوب","Female"
"ظاعنة","Female"
"ظافر","Male"
"ظافرة","Female"
"ظالم","Male"
"ظاهر","Male"
"ظاهرة","Female"
"ظَبا","Female"
"ظبى","Female"
"ظبيان","Male"
"ظبية","Female"
"ظروف","Female"
"ظُروف","Female"
"ظريف","Male"
"ظريفة","Female"
"ظعينة","Female"
"ظفار","Male"
"ظِفار","Female"
"ظفر","Male"
"ظفرة","Female"
"ظفير","Male"
"ظلال","Female"
"ظلام","Male"
"ظلوم","Male"
"ظليل","Male"
"ظليلة","Female"
"ظهرية","Female"
"ظهور","Unknown"
"ظهير","Male"
"ظهيرة","Female"
"ظواهر","Female"
"عائد","Male"
"عائدة","Female"
"عائشة","Female"
"عابد","Male"
"عابدة","Female"
"عابدين","Male"
"عابر","Male"
"عابرة","Female"
"عاتك","Male"
"عاتكة","Female"
"عاجب","Male"
"عاجل","Male"
"عاد","Male"
"عادل","Male"
"عادن","Male"
"عادي","Male"
"عاذر","Male"
"عارف","Male"
"عارفة","Female"
"عارم","Male"
"عازم","Male"
"عاشر","Male"
"عاشق","Male"
"عاشور","Male"
"عاصف","Male"
"عاصم","Male"
"عاصمة","Female"
"عاصي","Male"
"عاطر","Male"
"عاطرة","Female"
"عاطف","Male"
"عاطفة","Female"
"عافي","Male"
"عاقل","Male"
"عاقلة","Female"
"عاكف","Male"
"عاكنة","Female"
"عالم","Male"
"عالمة","Female"
"عالي","Male"
"عالية","Female"
"عامر","Male"
"عامرة","Female"
"عامل","Male"
"عاملة","Female"
"عاهد","Male"
"عاهدة","Female"
"عايد","Male"
"عايش","Male"
"عايق","Male"
"عبد","Male"
"عبدالبارئ","Male"
"عبدالباسط","Male"
"عبدالباقي","Male"
"عبدالبديع","Male"
"عبدالبصير","Male"
"عبدالتواب","Male"
"عبدالجبار","Male"
"عبدالجليل","Male"
"عبدالحسيب","Male"
"عبدالحفيظ","Male"
"عبدالحق","Male"
"عبدالحكم","Male"
"عبدالحكيم","Male"
"عبدالحليم","Male"
"عبدالحميد","Male"
"عبدالحي","Male"
"عبدالخالق","Male"
"عبدالرافع","Male"
"عبدالرحمن","Male"
"عبدالرحيم","Male"
"عبدالرزاق","Male"
"عبدالسلام","Male"
"عبدالسميع","Male"
"عبدالشكور","Male"
"عبدالصمد","Male"
"عبدالعزيز","Male"
"عبدالعظيم","Male"
"عبدالعليم","Male"
"عبدالغفار","Male"
"عبدالغفور","Male"
"عبدالفتاح","Male"
"عبدالقابض","Male"
"عبدالقادر","Male"
"عبدالقدوس","Male"
"عبدالقهار","Male"
"عبدالكريم","Male"
"عبداللطيف","Male"
"عبدالله","Male"
"عبدالماجد","Male"
"عبدالمتكبر","Male"
"عبدالمتين","Male"
"عبدالمجيب","Male"
"عبدالمجيد","Male"
"عبدالمحيي","Male"
"عبدالمعز","Male"
"عبدالمقتدر","Male"
"عبدالمقدم","Male"
"عبدالملك","Male"
"عبدالمهيمن","Male"
"عبدالنور","Male"
"عبدالهادي","Male"
"عبدالواجد","Male"
"عبدالواحد","Male"
"عبدالوارث","Male"
"عبدالوالي","Male"
"عبدالودود","Male"
"عبدالوهّاب","Male"
"عُبرة","Female"
"عبلا","Female"
"عبلة","Female"
"عبيد","Male"
"عبيدة","Female"
"عبير","Female"
"عتاب","Female"
"عتبة","Male"
"عثمان","Male"
"عدلة","Female"
"عَدلية","Female"
"عدوة","Female"
"عدي","Male"
"عديل","Male"
"عديلة","Female"
"عذبة","Female"
"عذبي","Male"
"عرابة","Male"
"عرادة","Male"
"عراف","Male"
"عرفان","Male"
"عرفة","Male"
"عرنة","Female"
"عرندس","Male"
"عروب","Female"
"عروبة","Female"
"عروة","Female"
"عريب","Male"
"عرين","Male"
"عرينة","Female"
"عز","Male"
"عزاز","Male"
"عزام","Male"
"عزة","Female"
"عِزة","Female"
"عزت","Male"
"عزمات","Female"
"عزمة","Female"
"عزمي","Male"
"عزوة","Female"
"عُزّى","Female"
"عزيز","Male"
"عزيزة","Female"
"عساف","Male"
"عسوب","Male"
"عشيرة","Female"
"عصافير","Female"
"عصام","Male"
"عصفور","Male"
"عصفورة","Female"
"عصمة","Female"
"عطاف","Female"
"عطايا","Female"
"عطرية","Female"
"عطفة","Female"
"عطفي","Male"
"عطوة","Female"
"عطوف","Female"
"عطيات","Female"
"عطيَّة","Female"
"عظيم","Male"
"عفا","Female"
"عفاف","Female"
"عفان","Male"
"عفراء","Female"
"عفير","Male"
"عفيف","Male"
"عقبة","Male"
"عقل","Male"
"عقيل","Male"
"عقيلة","Female"
"عكاشة","Male"
"عكنان","Male"
"علاء","Male"
"علالة","Female"
"علامة","Male"
"علاّمة","Female"
"علم","Male"
"علوان","Male"
"علوة","Female"
"علي","Male"
"عليا","Female"
"علياء","Female"
"عليان","Male"
"علية","Female"
"عماد","Male"
"عمار","Male"
"عمارة","Male"
"عمامة","Female"
"عمر","Male"
"عمران","Male"
"عمرة","Female"
"عمشا","Female"
"عمشة","Female"
"عميم","Male"
"عُناب","Female"
"عُنابة","Female"
"عنادل","Female"
"عِناس","Female"
"عنايات","Female"
"عناية","Female"
"عِنَب","Female"
"عَنبر","Female"
"عنبرة","Female"
"عنتر","Male"
"عنترة","Male"
"عندلة","Female"
"عندليب","Female"
"عنم","Female"
"عنوة","Female"
"عنود","Female"
"عنيزة","Female"
"عنين","Male"
"عهد","Female"
"عهدي","Male"
"عهود","Female"
"عواطف","Female"
"عون","Male"
"عياد","Male"
"عياش","Male"
"عيسى","Male"
"عيشة","Female"
"عيشي","Male"
"عين","Female"
"عيناليقين","Female"
"عَيوش","Female"
"عَيوف","Female"
"عيينة","Female"
"غادة","Female"
"غادي","Male"
"غارس","Male"
"غارسة","Female"
"غازي","Male"
"غازية","Female"
"غاسق","Male"
"غافق","Male"
"غالب","Male"
"غالبة","Female"
"غالي","Male"
"غالية","Female"
"غامد","Male"
"غامر","Male"
"غانم","Male"
"غاني","Male"
"غانية","Female"
"غاوي","Male"
"غاية","Female"
"غتوان","Male"
"غدير","Male"
"غراب","Male"
"غِرار","Female"
"غراس","Female"
"غرام","Female"
"غرة","Female"
"غرسة","Female"
"غريب","Male"
"غريد","Male"
"غريم","Male"
"غزال","Male"
"غزالة","Female"
"غزل","Female"
"غزلان","Female"
"غزوان","Male"
"غزير","Male"
"غسان","Male"
"غصاب","Male"
"غصوب","Male"
"غضنفر","Male"
"غطْفا","Female"
"غطفان","Male"
"غفار","Male"
"غفران","Female"
"غلا","Female"
"غلاب","Male"
"غلامة","Female"
"غلفا","Female"
"غلواء","Female"
"غناء","Female"
"غندورة","Female"
"غُنوة","Female"
"غنوم","Male"
"غنى","Female"
"غنية","Female"
"غنيم","Male"
"غنيمة","Female"
"غوار","Male"
"غورة","Female"
"غياث","Male"
"غياثة","Female"
"غيثاء","Female"
"غيد","Female"
"غيداء","Female"
"غيسانة","Female"
"غيهب","Male"
"فؤاد","Male"
"فؤادي","Female"
"فائدة","Female"
"فائز","Male"
"فائزة","Female"
"فائق","Male"
"فائقة","Female"
"فاتح","Male"
"فاتك","Male"
"فاتكة","Female"
"فاتن","Female"
"فاتنة","Female"
"فاخرة","Female"
"فادية","Female"
"فارزة","Female"
"فارعة","Female"
"فارهة","Female"
"فاضل","Male"
"فاضلة","Female"
"فاطم","Female"
"فاطمة","Female"
"فاطن","Male"
"فاكهة","Female"
"فالح","Male"
"فالحة","Female"
"فاهمة","Female"
"فايدة","Female"
"فايقة","Female"
"فتاة","Female"
"فتاحة","Female"
"فتحي","Male"
"فَتْحية","Female"
"فتنات","Female"
"فتنة","Female"
"فتية","Female"
"فجر","Female"
"فجري","Male"
"فخار","Female"
"فخامة","Male"
"فخامت","Female"
"فخري","Male"
"فخرية","Female"
"فخور","Male"
"فدائي","Male"
"فدعان","Male"
"فدوى","Female"
"فدى","Female"
"فُرات","Female"
"فَرَّاجة","Female"
"فراس","Male"
"فراست","Female"
"فرج","Male"
"فُرجة","Female"
"فرح","Female"
"فرحان","Male"
"فَرْحانة","Female"
"فرحة","Female"
"فرحون","Male"
"فَرْحى","Female"
"فردوس","Female"
"فريال","Female"
"فريحة","Female"
"فريد","Male"
"فريدة","Female"
"فريز","Male"
"فريزة","Female"
"فريعة","Female"
"فصاحة","Female"
"فصيحة","Female"
"فضالة","Female"
"فِضَّة","Female"
"فضل","Male"
"فضيلة","Female"
"فطانة","Female"
"فطمة","Female"
"فطنة","Female"
"فطوم","Female"
"فطيمة","Female"
"فطينة","Female"
"فكرة","Female"
"فِكرية","Female"
"فلاح","Male"
"فُلة","Female"
"فلفلة","Female"
"فَلَك","Unknown"
"فناح","Male"
"فنن","Female"
"فهد","Male"
"فهدة","Female"
"فهم","Male"
"فهمان","Male"
"فهمي","Male"
"فهيمة","Female"
"فواز","Male"
"فوز","Female"
"فوزان","Male"
"فوزة","Female"
"فوزي","Male"
"فوزية","Female"
"فوقية","Female"
"في","Female"
"فياح","Male"
"فيَّادة","Female"
"فياض","Male"
"فيحان","Male"
"فيروز","Female"
"فيصل","Male"
"فيض","Male"
"فيضي","Male"
"فيلق","Male"
"قابس","Male"
"قابل","Male"
"قابلة","Female"
"قابوس","Male"
"قادر","Male"
"قادرة","Female"
"قادرية","Female"
"قادس","Male"
"قادم","Male"
"قارس","Male"
"قاسط","Male"
"قاسم","Male"
"قاصد","Male"
"قاطن","Male"
"قانت","Male"
"قانتة","Female"
"قانع","Male"
"قاني","Male"
"قاهي","Male"
"قبساء","Female"
"قبولي","Male"
"قتار","Male"
"قتبان","Male"
"قثم","Male"
"قدسية","Female"
"قدوة","Female"
"قدير","Male"
"قذيف","Male"
"قريب","Male"
"قرير","Male"
"قريرة","Female"
"قريش","Male"
"قِسمة","Female"
"قسيمة","Female"
"قصام","Male"
"قصي","Male"
"قطاف","Female"
"قطام","Female"
"قطيفة","Female"
"قعقاع","Male"
"قليب","Male"
"قمر","Female"
"قُمْريّة","Female"
"قميط","Male"
"قناص","Male"
"قنوان","Male"
"قنوت","Male"
"قنوع","Male"
"قنيع","Male"
"قوي","Male"
"قيس","Male"
"كائن","Male"
"كائنة","Female"
"كاتب","Male"
"كاتبة","Female"
"كاتم","Male"
"كاتمة","Female"
"كاثر","Male"
"كارم","Male"
"كاسب","Male"
"كاسبة","Female"
"كاسر","Male"
"كاشف","Male"
"كاظم","Male"
"كاظمة","Female"
"كاغد","Male"
"كافلة","Female"
"كافي","Male"
"كامل","Male"
"كاملة","Female"
"كامي","Male"
"كامية","Female"
"كانز","Male"
"كانن","Male"
"كاهل","Male"
"كايد","Male"
"كتماء","Female"
"كتمان","Female"
"كتوم","Female"
"كثيب","Male"
"كحيل","Male"
"كحيلا","Female"
"كرام","Female"
"كرامة","Female"
"كردان","Female"
"كرز","Male"
"كرم","Male"
"كرمة","Female"
"كريم","Male"
"كريمة","Female"
"كساب","Male"
"كسوب","Male"
"كعب","Male"
"كفا","Female"
"كفاح","Unknown"
"كلثوم","Female"
"كليم","Male"
"كميت","Male"
"كنار","Female"
"كناري","Female"
"كنانة","Female"
"كنعان","Male"
"كنين","Male"
"كهل","Male"
"كهلان","Male"
"كُهيلة","Female"
"كواكب","Female"
"كوثر","Female"
"كوكب","Female"
"كيان","Female"
"كيداد","Male"
"لآلئ","Female"
"لؤلؤة","Female"
"لؤي","Male"
"لائمة","Female"
"لابة","Female"
"لاحظ","Male"
"لاحق","Male"
"لالا","Male"
"لامة","Female"
"لامح","Male"
"لامس","Male"
"لامع","Male"
"لامعة","Female"
"لاهز","Male"
"لايق","Male"
"لباب","Male"
"لُباب","Female"
"لُبانة","Female"
"لبلبة","Female"
"لبنى","Female"
"لبوان","Male"
"لبوة","Female"
"لبيب","Male"
"لبيبة","Female"
"لبيد","Male"
"لجين","Male"
"لحظة","Female"
"لذيذة","Female"
"لطائف","Female"
"لطافة","Female"
"لطفي","Male"
"لُطفية","Female"
"لطوف","Female"
"لطيف","Male"
"لطيفة","Female"
"لقيط","Male"
"لماح","Male"
"لمحة","Female"
"لمسة","Female"
"لمعان","Female"
"لمعة","Female"
"لمى","Female"
"لميا","Female"
"لمياء","Female"
"لميس","Female"
"لميع","Male"
"لنا","Female"
"لهيف","Male"
"لهيم","Male"
"لِوا","Female"
"لواء","Male"
"لواحظ","Female"
"لوامة","Female"
"لوزات","Female"
"لوزة","Female"
"لوط","Male"
"لوعة","Female"
"لونة","Female"
"لوهيب","Male"
"لويزة","Female"
"ليا","Female"
"ليث","Male"
"ليثاء","Female"
"ليثي","Male"
"ليسا","Female"
"ليلى","Female"
"لينة","Female"
"مآثر","Female"
"مآل","Female"
"مأثورة","Female"
"مأمونة","Female"
"مائد","Male"
"مائسة","Female"
"ماثد","Male"
"ماثلة","Female"
"ماجد","Male"
"ماجدة","Female"
"مادح","Male"
"مادحة","Female"
"مادن","Male"
"مارد","Male"
"مارن","Male"
"مازن","Male"
"مازنة","Female"
"مازية","Female"
"ماسة","Female"
"ماضية","Female"
"مانعة","Female"
"ماهرة","Female"
"ماهي","Male"
"مايز","Male"
"مبادر","Male"
"مبارز","Male"
"مبارك","Male"
"مباشر","Male"
"مباهي","Male"
"مبتغى","Female"
"مبتغي","Male"
"مبتهج","Male"
"مبجل","Male"
"مبرة","Female"
"مبرور","Male"
"مبروك","Male"
"مبروكة","Female"
"مبسوط","Male"
"مبشر","Male"
"مبين","Male"
"متبسل","Male"
"متحد","Male"
"متروك","Male"
"متعب","Male"
"متمم","Male"
"متوكل","Male"
"متين","Male"
"مثال","Unknown"
"مثبت","Male"
"مثلج","Male"
"مجاهد","Male"
"مجتبى","Male"
"مجير","Male"
"محاسن","Female"
"محبوبة","Female"
"محجوبة","Female"
"محسن","Male"
"محسنة","Female"
"محفوظة","Female"
"محمد","Male"
"محمود","Male"
"محمودة","Female"
"مخبر","Male"
"مختار","Male"
"مخدوم","Male"
"مخدومة","Female"
"مخزوم","Male"
"مخلد","Male"
"مخلصة","Female"
"مديحة","Female"
"مرادة","Female"
"مرادى","Female"
"مرام","Female"
"مران","Male"
"مرانة","Female"
"مرايا","Female"
"مرتد","Male"
"مرجان","Male"
"مرجانة","Female"
"مرجوة","Female"
"مرح","Female"
"مرحة","Female"
"مرحى","Female"
"مرداس","Male"
"مرزوق","Male"
"مرزوقة","Female"
"مرشدة","Female"
"مرغوبة","Female"
"مرفت","Female"
"مرمر","Female"
"مرنان","Female"
"مرهوبة","Female"
"مروءة","Female"
"مروة","Female"
"مريم","Female"
"مزايا","Female"
"مزدهى","Female"
"مزعل","Male"
"مزنة","Female"
"مزية","Female"
"مزيدة","Female"
"مزينة","Female"
"مستعينة","Female"
"مستنار","Female"
"مستهام","Female"
"مسرة","Female"
"مسرورة","Female"
"مسلم","Male"
"مُسيّرة","Female"
"مسيكة","Female"
"مسيْكة","Female"
"مشاري","Male"
"مشتهى","Female"
"مشعل","Male"
"مشكاة","Female"
"مشكورة","Female"
"مشمشة","Female"
"مشيرة","Female"
"مصعب","Male"
"مضيئة","Female"
"مطلق","Male"
"مطلوبة","Female"
"مطيعة","Female"
"مظلومة","Female"
"معاني","Female"
"معزّة","Female"
"مُعَزّز","Female"
"معزوزة","Female"
"مُعينة","Female"
"مغاني","Female"
"مفضلة","Female"
"مفلحة","Female"
"مفيدة","Female"
"مقبلة","Female"
"مقبولة","Female"
"مقدّس","Female"
"مقُدَّسة","Female"
"مقصودة","Female"
"مكارم","Female"
"مكرم","Female"
"مكية","Female"
"ملاب","Female"
"مَلاذ","Female"
"ملاطف","Female"
"ملاك","Female"
"ملساء","Female"
"ملك","Female"
"ملكة","Female"
"مليحة","Female"
"مُليكة","Female"
"ممتازة","Female"
"ممدوحة","Female"
"مميز","Female"
"منار","Female"
"مناصف","Female"
"مناف","Female"
"مَنال","Female"
"منتزه","Female"
"منثورة","Female"
"منذر","Male"
"منشدة","Female"
"منشودة","Female"
"منصور","Male"
"منصورة","Female"
"منظومة","Female"
"منهج","Female"
"منى","Female"
"منيبة","Female"
"منيرة","Female"
"منيعة","Female"
"منيفة","Female"
"مها","Female"
"مهجة","Female"
"مهدية","Female"
"مهيبة","Female"
"موافقة","Female"
"موافية","Female"
